,sentence,embedding_sentence,token_sentence,metadata,rewrited_sentence
282,"The diagnostic criteria for pedophilic disorder are intended to apply both to individuals who freely disclose this paraphilia and to individuals who deny any sexual attraction to prepuber- tal children (generally age 13 years or younger), despite substantial objective evidence to the contrary. Examples of disclosing this paraphilia include candidly acknowledging an intense sexual interest in children and indicating that sexual interest in children is greater than or equal to sexual interest in physically mature individuals. If individuals also complain that their sex- ual attractions or preferences for children are causing psychosocial difficulties, they may be di- agnosed with pedophilic disorder. However, if they report an absence of feelings of guilt, shame, or anxiety about these impulses and are not functionally limited by their paraphilic im- pulses (according to self-report, objective assessment, or both), and their self-reported and le- gally recorded histories indicate that they have never acted on their impulses, then these individuals have a pedophilic sexual orientation but not pedophilic disorder.","[-0.1525697410106659, 0.28781938552856445, 0.15220876038074493, 0.007882632315158844, 0.27169740200042725, 0.19632335007190704, 0.298468679189682, 0.39483147859573364, 0.039584238082170486, 0.10411059856414795, 0.019590718671679497, -0.1976623833179474, -0.0596824586391449, 0.1271190345287323, -0.05625228211283684, 0.6003468632698059, 0.436930775642395, 0.019283436238765717, -0.2579716742038727, 0.10787907987833023, 0.13228052854537964, 0.02094280906021595, -0.20630836486816406, 0.47767457365989685, 0.4245818555355072, -0.15427924692630768, 0.16132980585098267, -0.08017008751630783, -0.11632706969976425, -0.2519659399986267, 0.5226503014564514, 0.38097327947616577, -0.15690521895885468, -0.13321097195148468, -0.06135636568069458, 0.18792308866977692, -0.10938853025436401, -0.2807754576206207, 0.09029314666986465, 0.0020016070920974016, -0.47866836190223694, -0.3593273460865021, -0.41871577501296997, 0.06620272994041443, -0.13751675188541412, -0.24669168889522552, 0.47259050607681274, 0.15181571245193481, -0.017082026228308678, 0.1147240623831749, -0.42216038703918457, 0.25663289427757263, -0.039963122457265854, -0.1497359275817871, 0.29223209619522095, 0.5600226521492004, -0.2062060534954071, -0.6051528453826904, -0.3159438371658325, -0.33674052357673645, 0.18358014523983002, 0.012044712901115417, 0.4344334602355957, -0.4623335897922516, 0.03876924514770508, 0.1296357810497284, 0.06499677896499634, 0.5849401950836182, -0.5643060803413391, 0.03385249525308609, -0.35471999645233154, 0.081418976187706, -0.08472006767988205, 0.09659632295370102, -0.310287207365036, 0.2839704155921936, -0.23095235228538513, 0.12836569547653198, -0.15319019556045532, 0.08817949146032333, -0.2610516846179962, 0.34697166085243225, -0.16472354531288147, 0.4526720345020294, 0.004099768120795488, 0.09058724343776703, 0.41805654764175415, 0.28841158747673035, -0.051605917513370514, 0.3664608299732208, -0.061527423560619354, 0.13098743557929993, 0.17967206239700317, 0.022020896896719933, 0.07583725452423096, 0.1454862356185913, 0.35221225023269653, 0.055986788123846054, -0.043218884617090225, 0.13811585307121277, 0.32118046283721924, -0.23486767709255219, 0.017630718648433685, -0.10040569305419922, -0.30783358216285706, -0.10821718722581863, 0.29086998105049133, -0.07032331824302673, -0.1284368634223938, 0.43328070640563965, -0.08853767067193985, 0.06416445225477219, -0.2332310825586319, -0.4181588888168335, -0.17276531457901, -0.13228529691696167, 0.006910882890224457, 0.1102345809340477, 0.021166754886507988, 0.12706901133060455, -0.1419040411710739, -0.10707973688840866, 0.007136964239180088, 0.4175992012023926, -0.22364863753318787, -0.06208672374486923, 0.18839329481124878, 0.1056024432182312, -0.1987908035516739, -0.14743901789188385, 0.18221616744995117, 0.051282934844493866, 0.18681484460830688, -0.19334648549556732, -0.5267625451087952, 0.27108120918273926, -0.11775746941566467, -0.15487422049045563, -0.19439662992954254, 0.17251116037368774, -0.2091992050409317, -0.7715027332305908, 0.28753310441970825, 0.04361586272716522, 0.17908312380313873, -0.3012160658836365, 0.055588141083717346, 0.2558063268661499, -0.09611021727323532, 0.43239304423332214, 0.12847355008125305, 0.08230844140052795, 0.16193397343158722, -0.22878186404705048, -0.060897186398506165, -0.2971058487892151, -0.1977875530719757, 0.23521091043949127, 0.005305345170199871, 0.13910286128520966, 0.4314933717250824, 0.04250283166766167, -0.443928062915802, 0.26005226373672485, -0.019545473158359528, 0.35026341676712036, 0.05280185863375664, 0.5402513146400452, -0.22745278477668762, 0.34750989079475403, 0.08917076885700226, -0.3662603795528412, 0.6670494675636292, 0.02495347335934639, 0.24427777528762817, 0.10068982094526291, -0.054212767630815506, 0.12778909504413605, 0.2369338721036911, 0.14833331108093262, -0.8142975568771362, 0.464291512966156, -0.008950707502663136, 0.0980396717786789, 0.21745528280735016, -0.36956360936164856, -0.17373570799827576, -0.6552529335021973, -0.04205968230962753, -0.34630513191223145, 0.04016786068677902, -0.3413340449333191, -0.14479447901248932, 0.017527176067233086, 0.21737775206565857, -0.36358582973480225, -0.004792117979377508, 0.2745504677295685, -0.37918201088905334, -0.08418408036231995, 0.051697876304388046, -0.062294211238622665, 0.1312483847141266, 0.31080156564712524, -0.110511913895607, -0.3366224467754364, -0.045628610998392105, -0.4497353732585907, -0.19110514223575592, 0.07520002126693726, -0.268676221370697, 0.32280850410461426, -0.152141273021698, 0.1096145287156105, -0.07107938826084137, 0.047324635088443756, -0.040162425488233566, 0.1981986165046692, -0.08144103735685349, -0.10331550985574722, 0.09799453616142273, -0.006984359584748745, -0.19505010545253754, 0.3210054636001587, -0.2568412125110626, 0.9413573145866394, 0.4092788100242615, -0.5825868844985962, 0.21084383130073547, 0.7254583239555359, -0.05694947391748428, 0.06381485611200333, 0.6187649965286255, -0.1842847466468811, -0.058603499084711075, -0.04356471449136734, -0.047062601894140244, -0.3497200012207031, 0.10229790210723877, -0.5311222076416016, -0.4348483383655548, 0.6528567671775818, 0.29965993762016296, 0.373464435338974, 0.012225095182657242, -0.22986915707588196, 0.08097108453512192, 0.42696037888526917, -0.5741439461708069, -0.0685809776186943, -0.5727850794792175, -0.08496476709842682, -0.12760968506336212, -0.2844681143760681, 0.14036878943443298, -0.25766992568969727, -0.13196203112602234, -0.3262470066547394, -0.2573423385620117, -0.09814668446779251, 0.19370704889297485, 0.2898559868335724, -0.07757989317178726, 0.016105223447084427, -0.43390125036239624, -0.6948434710502625, -0.01704190857708454, 0.2898905575275421, 0.21576273441314697, 0.17158102989196777, 0.13478399813175201, -0.05726407840847969, -0.34523242712020874, 0.5683433413505554, -0.542568027973175, -0.1760978251695633, 0.14660057425498962, -0.10974008589982986, 0.07970303297042847, -0.24500541388988495, 0.02887331135571003, 0.17036128044128418, -0.04405752941966057, 0.0772726982831955, -0.0631692111492157, -0.12479468435049057, 0.10583385825157166, 0.07015227526426315, -0.1657797396183014, -0.3186992406845093, -0.052466727793216705, 0.28221696615219116, -0.31027060747146606, -0.260027140378952, 0.35080087184906006, 0.4275403320789337, 0.27372410893440247, 0.3930600881576538, 0.3231225311756134, -0.09287675470113754, -0.17120839655399323, -0.45210346579551697, 0.2132784128189087, 0.12057968229055405, -0.2287716269493103, 0.24815279245376587, 0.006809666287153959, -0.4027714431285858, -3.450974225997925, 0.1743096262216568, 0.05901128053665161, -0.2581900656223297, 0.13950316607952118, 0.10352852940559387, 0.10830879211425781, -0.19764558970928192, -0.31788548827171326, 0.2736496329307556, -0.047059573233127594, -0.5032863616943359, 0.03779015690088272, 0.2404344081878662, 0.13105018436908722, -0.049995094537734985, -0.03711562231183052, -0.4864256978034973, -0.02646739035844803, 0.3290996253490448, -0.18668365478515625, -0.3259003162384033, -0.18499472737312317, -0.001328438287600875, 0.27343958616256714, 0.44377318024635315, -0.28251054883003235, -0.34354203939437866, -0.1823805719614029, -0.23186039924621582, 0.0023842782247811556, -0.1379842311143875, 0.08478301018476486, 0.7276091575622559, 0.19517068564891815, 0.19050376117229462, -0.1943882256746292, -0.1761212795972824, -0.18463797867298126, -0.33616384863853455, -0.29964935779571533, -0.6088100671768188, -0.19580328464508057, -0.04745659604668617, 0.6023596525192261, 0.07963858544826508, 0.014170970767736435, -0.14416706562042236, 0.1367526799440384, -0.23626956343650818, 0.03887473791837692, 0.20712949335575104, -0.37791669368743896, 0.026746904477477074, -0.07539542764425278, -0.015449699945747852, 0.5798901319503784, 0.04957394674420357, -0.46541377902030945, -0.3414357602596283, 0.08287389576435089, -0.21038630604743958, -0.42725372314453125, -0.24029061198234558, -0.05023821070790291, -0.26638263463974, -0.8231125473976135, -0.2668937146663666, 0.2530424892902374, 0.04860098659992218, -0.016586989164352417, 0.48800012469291687, -0.2825256586074829, -0.29733842611312866, 0.1268150508403778, -0.6065247654914856, 0.09612253308296204, 0.012840928509831429, -0.09441182762384415, -0.11853443831205368, -0.27479907870292664, -0.14650914072990417, -0.11301213502883911, -0.05617612972855568, -0.025732213631272316, -0.2159791886806488, 0.17664670944213867, 0.151683047413826, -0.30897989869117737, -0.25433555245399475, 0.2564873695373535, 0.1442020982503891, 0.20320355892181396, 0.15953154861927032, -0.05376068502664566, 0.147676482796669, 0.22450512647628784, 0.10703304409980774, 0.408731609582901, -0.07567552477121353, -0.2651771605014801, -0.0892164558172226, 0.3987155556678772, -0.10944019258022308, -0.13723315298557281, 0.2375025898218155, -0.253520667552948, -0.13377410173416138, 0.2572101652622223, -0.24067115783691406, 0.1460067182779312, -0.5026237368583679, 0.269735723733902, -0.2764816880226135, 0.2250811755657196, -0.08048006892204285, 0.31843364238739014, 0.8135503530502319, -0.04182873293757439, -0.10088649392127991, 0.12816359102725983, 0.4502202272415161, -0.4460040032863617, -0.14741292595863342, -0.45036599040031433, -0.07418084144592285, -0.1802072674036026, 0.24493585526943207, -0.10918142646551132, 0.08919575065374374, -0.013778889551758766, -0.22285526990890503, -0.2069098949432373, 0.1660790890455246, 0.06421475857496262, -0.16325825452804565, 0.030173104256391525, -0.2408403903245926, -0.1425567865371704, 0.10648572444915771, 0.16322681307792664, 0.1691971719264984, 0.08325275033712387, -0.08543930947780609, -0.27556997537612915, -0.08962643891572952, -0.07383481413125992, 0.005607354920357466, -0.18666735291481018, -0.010463805869221687, -0.2779792845249176, -0.42463061213493347, 0.01678432710468769, -0.11405374854803085, 0.09842990338802338, 0.3881474435329437, 0.2552822232246399, 0.0798874944448471, -0.03236764296889305, -0.5137512683868408, 0.20177432894706726, -0.028613489121198654, 0.188384547829628, -0.23221543431282043, -0.3219795823097229, 0.3893029987812042, -0.18865078687667847, 0.012713087722659111, -0.0638241171836853, 0.0938628613948822, -0.14652936160564423, -0.33827170729637146, 0.297193706035614, -0.36421582102775574, -0.15508157014846802, 0.48308366537094116, 0.02471252903342247, -0.028764821588993073, -0.2458035945892334, 0.13352394104003906, -0.19111400842666626, -0.3282260298728943, -0.25100284814834595, -0.2264287769794464, 0.36556312441825867, 0.16790246963500977, 0.33595728874206543, -0.06078343093395233, -0.08171948790550232, -0.026331942528486252, -0.24204033613204956, 0.13619619607925415, 0.03773008659482002, -0.3006514012813568, -0.29431644082069397, 0.14399510622024536, 0.295950710773468, -0.3164210021495819, 0.1371246874332428, 0.24392566084861755, 0.24727410078048706, -0.35955536365509033, -0.26650533080101013, -0.09911561757326126, 0.03575668856501579, -0.0936802551150322, 0.09218699485063553, 0.3066047728061676, -0.5224071145057678, 0.10891908407211304, -0.6118658185005188, -0.3193590044975281, -0.5603494644165039, 0.001435256446711719, 0.3043844401836395, -0.34643101692199707, -0.27280861139297485, -0.3591506779193878, -0.5801225304603577, 0.47818294167518616, 0.13993573188781738, 0.08910397440195084, 0.16052097082138062, 0.08768413960933685, -0.25930649042129517, -0.37683993577957153, 0.2983395457267761, 0.0707257091999054, -0.018990112468600273, -0.032856013625860214, -0.0013997671194374561, -0.9590072631835938, 0.022171501070261, 0.06060578301548958, -0.2685595750808716, -0.29575708508491516, 0.07524602115154266, -0.3196033835411072, 0.03791184350848198, -0.25446152687072754, 0.06970192492008209, 0.015317603014409542, -0.28192007541656494, -0.13630391657352448, 0.21768516302108765, 0.11061270534992218, -0.04972050338983536, 0.055309489369392395, 0.03463004529476166, 0.3008916676044464, 0.07633241266012192, -0.004175466485321522, -0.10324776917695999, -0.057583555579185486, 0.11429683864116669, -0.013907425105571747, -0.39052051305770874, -0.30177488923072815, -0.15428204834461212, 0.2900494635105133, 0.03408139944076538, -0.23138202726840973, -0.014732548035681248, 0.1075349822640419, -0.018067538738250732, 0.041294634342193604, 0.25642409920692444, 0.31303271651268005, -0.07034085690975189, -0.3255726993083954, 0.10404035449028015, -0.3685459792613983, 0.20313140749931335, -0.1863585114479065, -0.0031493944115936756, 0.1815558224916458, 0.19289317727088928, -0.25782158970832825, 0.41143983602523804, -0.6407002806663513, -0.2366151064634323, -0.10089024901390076, 0.18619613349437714, -0.06635259836912155, -0.07130992412567139, -0.29960209131240845, 0.02397291548550129, 0.180976003408432, -0.19135652482509613, -0.20028367638587952, 0.5201109647750854, -0.17054985463619232, -0.11169985681772232, -0.04878399148583412, -0.07552734017372131, 0.13963709771633148, 0.6713988184928894, 0.42372438311576843, 0.11872205138206482, 0.19601982831954956, 0.022087465971708298, 0.05165758356451988, 0.27701130509376526, 0.014454616233706474, -0.06349635124206543, 0.05117048695683479, 0.03373555466532707, -0.7766953706741333, -0.29793429374694824, 0.06994690001010895, -0.10309676080942154, -0.18561196327209473, 0.738958477973938, 0.26272404193878174, -0.5133951306343079, -0.06722614914178848, 0.04378516227006912, -0.03228718042373657, 0.23390209674835205, 0.08148021250963211, 0.34212726354599, 0.2107335329055786, 0.7268238067626953, 0.022005673497915268, 0.29814857244491577, 0.20917263627052307, 0.23747028410434723, 0.04054531827569008, 0.11828713119029999, 0.5785982012748718, 0.06947673112154007, 0.2668507993221283, -0.02678816206753254, 0.5280919075012207, -0.11479564011096954, -0.10447481274604797, 0.006956018973141909, 0.0481722392141819, -0.370743066072464, 0.33294031023979187, 0.09049388021230698, 0.014128769747912884, 0.09997390955686569, 0.4639417827129364, 0.12145671993494034, 0.28842541575431824, 0.3945101201534271, 0.1501636654138565, 0.39634570479393005, -0.0126170814037323, 0.15530966222286224, -0.06636295467615128, 0.19208648800849915, 0.34950459003448486, 0.012752193957567215, 0.05048413574695587, 0.3703655004501343, 0.2859593331813812, -0.1678076684474945, 0.5363227725028992, -0.06637009978294373, 0.15553292632102966, 0.4609607458114624, -0.45804712176322937, 0.1320640742778778, -0.2694566547870636, 0.4165503680706024, 0.05000710114836693, 0.06730704009532928, 0.07314154505729675, 0.24631956219673157, 0.24309836328029633, -0.43126019835472107, -0.3862174451351166, -0.13863663375377655, 0.2298184335231781, 0.11437513679265976, -0.13024237751960754, 0.03862631693482399, -0.18613626062870026, -0.43522584438323975, -0.07195375114679337, -0.44396841526031494, -0.1766798496246338, -0.27217909693717957, -0.2393493801355362, 0.04340064153075218, 0.20005914568901062, -0.20987488329410553, -0.18481631577014923, 0.15099512040615082, -0.014180103316903114, 0.612052321434021, -0.18650852143764496, -0.248158261179924, 0.025485770776867867, 0.5020445585250854, -0.1464024782180786, 0.5389242172241211, -0.33011162281036377, -0.022002441808581352, -0.05825318768620491, -0.39415860176086426, -0.0306980200111866, 0.0039299060590565205, -0.1653289645910263, 0.0721440538764, 0.20804138481616974, -0.37388184666633606, -0.11252370476722717, -0.14218847453594208, 0.2702324092388153, -0.5569872260093689, -0.016495894640684128, 0.3857559561729431, -0.06949251145124435, 0.1323029100894928, 0.027827344834804535, -0.27648240327835083, -0.05018065124750137, -0.21960684657096863, -0.632548451423645, 0.049796611070632935, 0.16077882051467896, -0.5414479374885559, 0.3221704959869385, 0.3953785300254822, 0.1032734364271164, 0.2199341058731079, -0.2545086443424225, -0.14867180585861206, 0.06902481615543365, 0.13019174337387085, 0.0011221739696338773, -0.17907577753067017, -0.706877589225769, -0.04039517417550087, -0.018472393974661827, -0.34174901247024536, 0.1304602026939392, 0.16757798194885254, -0.1955902874469757, 0.30143415927886963, -0.07752061635255814, 0.6077800989151001, 0.13585682213306427, 0.08474581688642502, -0.20377101004123688, -0.15744587779045105, -0.517600417137146, -0.1389838010072708, -0.17679966986179352, 0.06246434524655342, -0.2629973590373993, -0.22236613929271698, -0.24971617758274078, -0.08187692612409592, -0.2125600278377533, -0.004316210746765137, 0.1738618165254593]",222,"Raw file name is: Psichiatry_DSM-5.txt, Were read at: 2024-06-03 13:04:13.619",Error text
